Date,CHHATTISGARH_Schedule,CHHATTISGARH_Drawal,CHHATTISGARH_Deviation,GUJARAT_Schedule,GUJARAT_Drawal,GUJARAT_Deviation,MADHYAPRADESH_Schedule,MADHYAPRADESH_Drawal,MADHYAPRADESH_Deviation,MAHARASHTRA_Schedule,MAHARASHTRA_Drawal,MAHARASHTRA_Deviation,GOA_Schedule,GOA_Drawal,GOA_Deviation,DD_Schedule,DD_Drawal,DD_Deviation,DNH_Schedule,DNH_Drawal,DNH_Deviation,AMNSIL_Schedule,AMNSIL_Drawal,AMNSIL_Deviation,BARC_Schedule,BARC_Drawal,BARC_Deviation,Block,Frequency_hz
07-May-21,1136.40,1098.29,-38.12,4662.73,4741.70,78.97,6060.33,6233.08,172.75,5713.01,6252.93,539.92,498.54,504.80,6.26,262.24,270.07,7.83,671.04,647.40,-23.64,49.27,75.68,26.41,8.87,4.06,-4.81,91.00,50.03
07-May-21,1156.36,1139.02,-17.35,4668.85,4892.49,223.64,6059.44,6203.55,144.11,5731.27,6136.59,405.32,501.95,501.51,-0.44,262.22,269.96,7.74,651.94,643.04,-8.90,49.27,-28.48,-77.75,8.86,4.04,-4.82,92.00,50.04
07-May-21,1232.34,1185.42,-46.92,4759.64,4845.05,85.42,6024.68,6201.15,176.48,5754.08,5718.24,-35.84,499.58,499.24,-0.34,262.46,271.10,8.64,648.50,640.85,-7.64,49.27,10.24,-39.03,8.86,4.06,-4.80,93.00,50.02
07-May-21,1242.36,1229.51,-12.84,4743.21,4774.46,31.26,6020.35,6109.44,89.09,5921.75,5594.83,-326.92,491.18,498.30,7.12,262.45,269.72,7.28,648.48,643.52,-4.97,49.27,143.04,93.77,8.86,4.11,-4.76,94.00,49.98
07-May-21,1138.76,1275.10,136.34,4870.67,4776.46,-94.22,5998.23,5939.32,-58.91,5934.35,5709.32,-225.03,490.10,490.50,0.40,262.44,267.72,5.28,663.08,642.41,-20.67,49.27,25.12,-24.15,8.86,4.08,-4.78,95.00,50.02
07-May-21,1138.74,1262.91,124.17,4969.08,4882.70,-86.38,6033.53,5771.54,-261.99,6078.18,5792.54,-285.64,487.39,482.03,-5.36,262.44,269.86,7.41,663.08,644.35,-18.72,49.27,15.36,-33.91,8.86,4.06,-4.80,96.00,50.04
08-May-21,1465.42,1244.36,-221.06,5059.28,4921.73,-137.55,5408.74,5433.13,24.38,6074.88,6074.49,-0.39,492.34,469.82,-22.52,255.56,267.14,11.58,648.64,644.97,-3.67,49.27,149.12,99.85,8.86,3.99,-4.86,1.00,49.98
08-May-21,1455.45,1300.00,-155.45,5339.11,5127.77,-211.34,5192.59,5400.06,207.48,6042.82,6209.33,166.51,487.53,469.28,-18.25,255.55,267.86,12.31,648.65,644.96,-3.69,49.27,-52.48,-101.75,8.86,4.01,-4.86,2.00,50.01
08-May-21,1378.78,1229.02,-149.76,5415.20,5229.47,-185.73,5192.81,5314.86,122.05,6003.03,6031.33,28.30,483.61,464.59,-19.02,255.56,265.62,10.06,648.66,642.56,-6.09,49.27,105.12,55.85,8.86,3.99,-4.87,3.00,50.02
08-May-21,1368.81,1240.65,-128.16,5392.32,5350.70,-41.61,5194.88,5203.52,8.63,5975.81,6030.74,54.94,476.69,457.31,-19.38,255.56,265.10,9.55,648.66,643.04,-5.61,49.27,108.96,59.69,8.86,4.01,-4.86,4.00,50.04
08-May-21,1288.37,1284.87,-3.50,5386.64,5276.74,-109.90,5185.30,5165.47,-19.83,5902.51,5939.06,36.55,471.14,450.22,-20.92,255.58,264.92,9.34,648.70,644.62,-4.08,49.27,-39.52,-88.79,8.87,3.98,-4.89,5.00,50.01
08-May-21,1268.31,1268.66,0.34,5388.11,5226.32,-161.79,5184.63,5158.02,-26.61,5866.72,5964.69,97.97,465.20,446.20,-19.00,264.60,264.55,-0.05,687.30,639.55,-47.75,49.27,42.40,-6.87,8.86,4.02,-4.84,6.00,50.03
08-May-21,1214.37,1219.04,4.67,5296.02,5109.50,-186.52,5184.19,5301.24,117.05,5834.31,5991.34,157.03,452.58,440.99,-11.59,247.16,265.51,18.34,648.67,642.02,-6.65,49.27,80.96,31.69,8.86,4.00,-4.86,7.00,50.00
08-May-21,1204.38,1246.52,42.14,5287.28,5087.86,-199.42,5184.31,5237.70,53.40,5819.53,5834.90,15.37,441.80,439.25,-2.55,247.15,264.26,17.11,648.65,639.87,-8.78,49.27,57.12,7.85,8.86,4.02,-4.84,8.00,50.03
08-May-21,1218.80,1235.17,16.37,5192.24,5108.52,-83.71,5157.21,4992.94,-164.27,5770.42,5746.18,-24.24,430.89,436.14,5.25,247.17,261.72,14.55,649.08,638.80,-10.28,49.27,-35.04,-84.31,8.86,4.00,-4.86,9.00,50.00
08-May-21,1188.86,1161.90,-26.96,5192.49,5173.77,-18.72,5132.93,5041.15,-91.78,5733.34,5703.68,-29.66,431.36,435.76,4.40,247.16,263.21,16.05,649.09,636.72,-12.38,49.27,127.68,78.41,8.88,4.02,-4.85,10.00,50.00
08-May-21,1158.86,1130.81,-28.05,5195.29,5160.10,-35.19,5136.86,5024.42,-112.43,5716.14,5578.82,-137.32,428.13,434.38,6.25,247.17,261.34,14.16,649.11,635.09,-14.02,49.27,-35.68,-84.95,8.87,4.02,-4.85,11.00,49.97
08-May-21,1148.86,1172.02,23.16,5198.82,5147.63,-51.19,5137.98,5003.34,-134.64,5705.98,5689.34,-16.63,427.27,432.08,4.81,260.40,259.54,-0.86,682.91,633.20,-49.71,49.27,107.20,57.93,8.87,4.03,-4.84,12.00,49.97
08-May-21,1128.91,1152.93,24.02,4811.74,4977.00,165.25,5126.26,5121.27,-4.99,5690.99,5811.42,120.43,422.09,427.84,5.74,242.36,256.20,13.85,649.15,631.54,-17.61,49.27,28.64,-20.63,8.88,4.00,-4.88,13.00,49.92
08-May-21,1108.90,1154.36,45.46,4812.46,4830.59,18.13,5129.96,5271.35,141.40,5671.28,5786.96,115.68,413.43,423.54,10.10,242.34,258.83,16.49,649.13,630.76,-18.37,49.27,34.88,-14.39,8.88,4.02,-4.86,14.00,49.99
08-May-21,1098.91,1183.39,84.48,4811.01,4696.80,-114.21,5139.01,5240.74,101.73,5646.26,5900.76,254.51,413.20,416.46,3.27,242.36,257.13,14.77,649.16,633.31,-15.85,49.27,21.92,-27.35,8.88,4.02,-4.86,15.00,50.02
08-May-21,1088.86,1161.14,72.28,4809.08,4674.73,-134.35,5139.61,5151.60,11.99,5642.66,5859.44,216.78,408.32,415.86,7.53,242.35,255.33,12.98,649.11,630.69,-18.42,49.27,21.60,-27.67,8.88,4.03,-4.85,16.00,50.01
08-May-21,1088.91,1157.94,69.02,4712.39,4592.43,-119.96,5137.26,5135.85,-1.41,5629.12,5808.08,178.96,408.48,416.06,7.59,242.37,256.78,14.41,649.17,630.39,-18.78,49.27,116.16,66.89,8.88,4.05,-4.84,17.00,50.03
08-May-21,1078.90,1167.50,88.60,4710.01,4753.44,43.42,5125.57,5137.04,11.47,5622.34,5713.09,90.75,408.39,415.25,6.86,257.53,256.92,-0.61,673.30,627.18,-46.12,49.27,33.28,-15.99,8.88,4.04,-4.84,18.00,50.03
08-May-21,1088.88,1195.62,106.74,4715.72,4782.90,67.18,5119.53,5098.92,-20.62,5617.20,5780.07,162.87,405.74,413.86,8.12,242.36,255.97,13.61,649.15,625.82,-23.32,49.27,5.12,-44.15,8.88,4.03,-4.84,19.00,50.01
08-May-21,1098.89,1182.54,83.65,4813.58,4863.79,50.21,5325.57,5101.78,-223.79,5719.02,5956.40,237.37,405.40,408.35,2.95,242.36,254.46,12.10,649.15,627.16,-21.99,49.27,67.84,18.57,8.88,4.03,-4.85,20.00,49.98
08-May-21,1189.44,1146.50,-42.94,5119.57,5008.83,-110.74,5631.98,5345.66,-286.32,5970.08,6125.49,155.41,409.48,407.68,-1.80,242.36,255.04,12.68,644.26,629.14,-15.12,49.27,80.48,31.21,8.88,4.03,-4.86,21.00,49.97
08-May-21,1201.99,1122.26,-79.73,5174.64,5350.72,176.08,5573.32,5627.92,54.59,6117.76,6335.47,217.71,406.81,409.88,3.07,242.37,254.58,12.21,662.31,628.80,-33.51,49.27,11.20,-38.07,8.88,4.00,-4.88,22.00,50.00
08-May-21,1190.79,1162.01,-28.78,5314.35,5606.66,292.31,5673.43,5838.48,165.05,6401.66,6666.36,264.70,408.51,407.55,-0.96,242.39,254.53,12.14,662.37,629.82,-32.54,49.27,-36.00,-85.27,8.90,3.98,-4.92,23.00,49.98
08-May-21,1191.65,1135.03,-56.62,5306.78,5614.92,308.14,5775.60,5924.58,148.98,6776.21,6854.98,78.77,404.94,404.89,-0.04,257.54,254.54,-3.01,670.06,628.81,-41.25,49.27,50.72,1.45,8.89,3.98,-4.90,24.00,49.96
08-May-21,1153.38,1113.62,-39.76,5475.71,5644.02,168.31,6133.04,5816.29,-316.75,6752.98,6658.70,-94.29,398.73,404.00,5.27,249.07,254.89,5.82,665.78,627.65,-38.13,49.27,7.20,-42.07,8.88,3.94,-4.94,25.00,49.99
08-May-21,1155.17,1101.39,-53.78,5584.31,5770.38,186.07,6356.06,6022.59,-333.47,6780.44,6639.70,-140.74,399.52,407.26,7.73,249.03,254.10,5.07,660.93,624.69,-36.24,49.27,-5.12,-54.39,8.89,3.93,-4.96,26.00,49.97
08-May-21,1167.27,1152.33,-14.94,5687.12,5741.80,54.68,6337.66,6155.45,-182.21,6726.59,6740.47,13.88,395.44,401.57,6.14,249.03,260.56,11.54,638.04,621.05,-16.99,49.27,50.08,0.81,8.89,3.92,-4.97,27.00,50.01
08-May-21,1160.34,1091.44,-68.90,5703.43,5617.67,-85.76,6340.80,6199.76,-141.05,6677.33,6544.39,-132.94,398.39,404.16,5.77,249.03,253.69,4.66,656.10,614.41,-41.68,49.27,59.36,10.09,8.89,3.92,-4.97,28.00,49.99
08-May-21,1143.81,1115.75,-28.06,6036.15,5608.15,-428.00,6398.31,6282.92,-115.39,6544.98,6385.85,-159.13,397.46,402.78,5.32,249.29,252.96,3.66,640.21,616.29,-23.92,49.27,57.92,8.65,8.90,3.93,-4.97,29.00,49.97
08-May-21,1127.67,1143.09,15.42,6036.41,5872.14,-164.27,6501.72,6320.23,-181.49,6400.42,6500.91,100.49,395.14,403.11,7.97,266.70,252.70,-13.99,649.78,615.42,-34.36,49.27,145.92,96.65,8.88,3.96,-4.92,30.00,50.00
08-May-21,1101.79,1073.42,-28.38,6332.12,6011.19,-320.94,6518.24,6423.28,-94.96,6294.06,6316.20,22.14,397.66,400.64,2.98,252.84,250.40,-2.44,663.82,616.23,-47.59,49.27,129.92,80.65,8.89,3.99,-4.90,31.00,50.03
08-May-21,1085.96,1096.24,10.29,6428.98,6083.66,-345.31,6576.50,6501.37,-75.13,6263.66,6107.79,-155.86,402.20,401.54,-0.66,252.84,248.17,-4.67,645.20,615.48,-29.72,49.27,33.60,-15.67,8.88,4.02,-4.86,32.00,50.03
08-May-21,1072.21,1115.96,43.75,5931.52,5938.12,6.60,6807.61,6417.86,-389.75,6052.84,5998.81,-54.03,409.40,402.29,-7.11,252.83,248.73,-4.10,631.37,615.72,-15.64,49.27,-33.76,-83.03,8.87,4.10,-4.78,33.00,50.04
08-May-21,1066.28,1062.65,-3.63,5628.85,5884.54,255.68,6845.94,6476.62,-369.32,6126.05,6126.66,0.61,415.40,405.23,-10.17,266.68,258.98,-7.71,657.21,623.68,-33.53,49.27,60.16,10.89,8.87,4.12,-4.74,34.00,50.05
08-May-21,1104.40,1096.01,-8.39,5052.76,5799.06,746.30,6702.37,6516.00,-186.37,6188.20,6060.83,-127.37,420.34,400.62,-19.72,266.68,265.35,-1.33,665.19,626.74,-38.46,49.27,81.76,32.49,8.87,4.20,-4.67,35.00,49.99
08-May-21,1108.52,1081.64,-26.89,5093.54,5707.98,614.44,6550.39,6469.54,-80.85,6258.19,6101.79,-156.40,429.18,417.88,-11.30,290.34,270.83,-19.51,686.86,637.34,-49.52,49.27,100.80,51.53,8.88,4.22,-4.66,36.00,50.03
08-May-21,1112.49,1084.17,-28.32,6148.12,5579.16,-568.96,6345.88,6260.75,-85.13,6324.44,6234.77,-89.67,435.11,425.73,-9.38,276.36,272.10,-4.26,647.40,641.33,-6.07,49.27,30.56,-18.71,8.88,4.22,-4.66,37.00,49.96
08-May-21,1105.90,1093.90,-12.00,6184.41,5614.56,-569.84,6212.45,6218.04,5.59,6390.40,6338.08,-52.32,437.93,435.72,-2.21,274.62,277.63,3.01,657.88,645.07,-12.80,49.27,-45.92,-95.19,8.87,4.26,-4.61,38.00,49.96
08-May-21,1109.01,1103.85,-5.16,5585.42,5581.87,-3.55,6202.78,6166.72,-36.06,6424.74,6374.71,-50.04,439.80,437.79,-2.02,274.42,279.32,4.90,634.44,642.16,7.72,49.27,21.76,-27.51,8.87,4.25,-4.62,39.00,49.99
08-May-21,1121.84,1099.45,-22.38,5582.29,5554.33,-27.96,6009.57,6117.77,108.20,6545.58,6319.73,-225.85,439.00,438.68,-0.32,274.44,276.92,2.48,657.32,643.89,-13.44,49.27,62.56,13.29,8.86,4.30,-4.57,40.00,50.02
08-May-21,1184.72,1093.28,-91.44,5617.60,5690.36,72.76,5982.49,6020.90,38.41,6672.39,6392.33,-280.06,446.85,441.31,-5.54,274.18,278.40,4.22,669.46,644.40,-25.07,49.27,75.36,26.09,8.85,4.23,-4.62,41.00,50.02
08-May-21,1156.78,1114.22,-42.57,5612.40,5741.25,128.85,6017.12,5998.07,-19.06,6732.74,6448.98,-283.76,458.92,440.48,-18.45,290.34,277.94,-12.41,669.50,640.37,-29.13,49.27,157.28,108.01,8.86,4.30,-4.56,42.00,49.98
08-May-21,1204.76,1091.29,-113.46,5510.90,5830.11,319.21,5903.65,5976.35,72.70,6772.88,6551.90,-220.98,452.77,440.65,-12.12,273.02,277.75,4.73,676.08,640.25,-35.83,49.27,-15.04,-64.31,8.84,4.28,-4.56,43.00,50.02
08-May-21,1195.56,1120.94,-74.62,5408.36,5644.67,236.32,5879.50,5922.89,43.38,6807.16,6646.05,-161.11,455.71,442.76,-12.94,272.96,274.47,1.51,666.30,642.01,-24.28,49.27,-51.52,-100.79,8.82,4.29,-4.52,44.00,50.00
08-May-21,1196.46,1092.52,-103.94,5404.63,5638.39,233.76,5844.10,5930.34,86.25,6825.78,6868.38,42.60,460.57,441.44,-19.13,272.95,276.70,3.75,666.27,643.07,-23.20,49.27,103.84,54.57,8.81,4.23,-4.58,45.00,50.00
08-May-21,1187.21,1045.43,-141.78,5396.19,5719.67,323.48,5758.13,5969.86,211.74,6835.26,6941.60,106.35,467.18,438.80,-28.39,272.96,277.64,4.68,666.29,635.24,-31.05,49.27,-19.52,-68.79,8.82,4.28,-4.54,46.00,49.94
08-May-21,1177.89,1087.14,-90.75,5394.06,5730.44,336.38,5708.30,5987.47,279.17,6834.04,6829.56,-4.48,472.49,440.46,-32.03,272.94,277.30,4.36,666.25,633.85,-32.40,49.27,13.76,-35.51,8.82,4.22,-4.60,47.00,49.91
08-May-21,1168.18,1075.41,-92.78,5386.09,5667.62,281.53,5620.19,5887.16,266.97,6845.04,6938.71,93.67,474.74,444.50,-30.25,284.26,276.10,-8.16,671.08,633.35,-37.73,49.27,-23.84,-73.11,8.81,4.20,-4.61,48.00,49.88
08-May-21,1101.70,1126.42,24.72,5576.86,5685.17,108.31,5741.73,5586.13,-155.60,6744.01,6767.59,23.58,473.10,448.54,-24.56,272.93,275.26,2.34,666.23,633.78,-32.45,49.27,-3.68,-52.95,8.81,4.15,-4.66,49.00,49.98
08-May-21,1131.70,1191.14,59.44,5363.33,5760.74,397.41,5832.15,5752.79,-79.36,6739.63,6870.29,130.66,478.79,450.21,-28.58,272.94,269.40,-3.55,666.25,631.81,-34.44,49.27,87.36,38.09,8.81,4.23,-4.58,50.00,49.97
08-May-21,1051.06,1191.18,140.12,5325.26,5753.00,427.74,5929.97,5852.30,-77.67,6736.81,6944.72,207.91,466.13,448.77,-17.36,265.43,270.63,5.20,638.97,635.04,-3.93,49.27,52.96,3.69,8.81,4.19,-4.62,51.00,50.01
08-May-21,1040.54,1128.63,88.09,5229.02,5786.78,557.76,5912.05,6001.38,89.33,6723.31,6771.70,48.39,466.94,452.86,-14.08,265.44,265.82,0.38,666.29,631.31,-34.98,49.27,31.52,-17.75,8.82,4.04,-4.77,52.00,49.92
08-May-21,995.68,1076.63,80.95,5947.11,5805.45,-141.66,5944.75,5931.00,-13.76,6694.20,6684.23,-9.98,463.97,453.15,-10.82,265.11,263.35,-1.76,657.35,622.22,-35.13,49.27,108.16,58.89,8.82,4.00,-4.82,53.00,49.95
08-May-21,984.30,1039.90,55.60,6025.04,6017.24,-7.80,6097.94,5986.58,-111.36,6684.90,6883.10,198.20,462.34,454.12,-8.22,276.07,264.81,-11.26,648.14,621.44,-26.70,49.27,-7.04,-56.31,8.82,4.00,-4.82,54.00,49.88
08-May-21,941.92,1039.09,97.17,5981.95,6377.72,395.76,5850.48,5955.43,104.95,6719.68,6925.07,205.39,457.29,454.85,-2.44,270.08,269.27,-0.82,673.95,629.41,-44.54,49.27,95.36,46.09,8.82,3.96,-4.86,55.00,49.94
08-May-21,929.62,1094.66,165.04,6338.77,6552.65,213.88,6009.76,5802.10,-207.66,6664.00,6833.10,169.10,466.55,458.22,-8.34,272.76,278.55,5.79,648.56,633.68,-14.87,49.27,41.28,-7.99,8.82,4.01,-4.80,56.00,49.90
08-May-21,994.51,1121.73,127.22,6269.37,6815.89,546.52,6130.49,5762.93,-367.56,6623.10,6659.94,36.84,472.91,466.19,-6.72,272.09,277.32,5.22,634.88,639.33,4.45,49.27,57.12,7.85,8.82,4.02,-4.80,57.00,50.00
08-May-21,1012.47,1173.30,160.83,6307.05,6907.65,600.60,6113.41,5777.28,-336.14,6735.72,6795.63,59.91,487.92,471.06,-16.85,272.06,276.36,4.29,634.83,644.84,10.02,49.27,8.00,-41.27,8.81,4.10,-4.72,58.00,49.92
08-May-21,1067.50,1214.08,146.57,6322.75,6874.72,551.97,6078.51,5818.27,-260.24,6819.87,6950.81,130.94,489.06,476.39,-12.67,275.93,273.62,-2.31,631.30,646.97,15.67,49.27,22.56,-26.71,8.82,4.13,-4.68,59.00,49.92
08-May-21,1096.24,1242.46,146.22,6180.96,7040.93,859.97,5973.01,5818.32,-154.70,6880.54,7123.36,242.82,491.09,479.70,-11.40,282.41,274.02,-8.39,678.35,647.19,-31.16,49.27,54.24,4.97,8.82,4.21,-4.62,60.00,49.89
08-May-21,1114.26,1279.45,165.18,6718.09,7057.32,339.23,5998.07,5866.14,-131.93,7122.48,7282.78,160.30,501.10,480.88,-20.22,275.93,277.50,1.58,630.11,646.87,16.76,49.27,55.52,6.25,8.81,4.16,-4.65,61.00,50.00
08-May-21,1141.11,1304.55,163.44,6729.86,6950.19,220.33,5873.42,5872.38,-1.04,7043.72,7263.86,220.14,502.61,470.17,-32.44,275.92,279.20,3.28,630.10,650.08,19.98,49.27,116.96,67.69,8.81,4.15,-4.66,62.00,49.96
08-May-21,1227.76,1308.28,80.52,6772.00,6971.28,199.28,5822.61,5878.29,55.68,7204.05,7138.77,-65.28,489.97,473.90,-16.06,277.07,278.89,1.82,633.08,652.47,19.39,49.27,-12.32,-61.59,8.80,4.12,-4.68,63.00,50.03
08-May-21,1256.27,1377.26,120.98,6624.86,6968.54,343.67,5824.39,5780.73,-43.66,7145.02,6972.32,-172.69,486.68,470.13,-16.55,277.06,280.43,3.37,633.08,653.49,20.42,49.27,-32.96,-82.23,8.80,4.09,-4.71,64.00,50.02
08-May-21,1395.39,1449.01,53.62,6295.61,6848.44,552.84,6006.60,5680.01,-326.59,6844.14,6825.65,-18.49,483.00,465.98,-17.02,277.06,286.86,9.80,632.97,657.20,24.23,49.27,108.32,59.05,8.79,4.11,-4.68,65.00,50.06
08-May-21,1410.62,1430.40,19.78,6260.95,6646.64,385.68,5963.44,5615.94,-347.50,6591.37,6744.84,153.47,472.32,460.40,-11.92,288.40,282.61,-5.79,686.94,659.90,-27.03,49.27,18.24,-31.03,8.81,4.12,-4.68,66.00,50.00
08-May-21,1448.29,1431.00,-17.29,6438.56,6498.41,59.86,5953.99,5618.01,-335.98,6154.68,6242.48,87.79,481.41,458.18,-23.23,277.05,285.19,8.14,632.96,663.02,30.06,49.27,65.12,15.85,8.79,4.10,-4.69,67.00,50.02
08-May-21,1475.58,1417.30,-58.27,6420.62,6239.53,-181.08,5923.33,5578.41,-344.92,6117.33,5907.28,-210.05,477.38,453.84,-23.55,277.06,282.00,4.95,632.98,659.30,26.31,49.27,-29.12,-78.39,8.80,4.16,-4.64,68.00,49.99
08-May-21,1490.06,1386.09,-103.97,6663.88,6229.78,-434.11,5641.84,5561.38,-80.46,6002.97,5849.50,-153.48,467.78,445.10,-22.68,276.90,281.02,4.12,632.52,654.09,21.56,49.27,19.04,-30.23,8.80,4.10,-4.70,69.00,49.96
08-May-21,1466.14,1416.62,-49.52,6511.92,6386.28,-125.64,5490.28,5587.68,97.40,5903.24,5819.34,-83.90,461.68,437.41,-24.27,276.92,282.05,5.12,632.60,650.75,18.15,49.27,30.40,-18.87,8.82,4.08,-4.74,70.00,49.88
08-May-21,1501.70,1419.50,-82.20,6918.46,6465.80,-452.66,5155.76,5499.36,343.60,5848.68,5668.85,-179.83,449.78,435.31,-14.47,276.89,283.03,6.14,664.56,653.08,-11.48,49.27,61.28,12.01,8.80,4.09,-4.71,71.00,49.90
08-May-21,1499.53,1364.81,-134.72,6827.20,6245.48,-581.72,4911.15,5307.66,396.51,5825.75,5611.34,-214.40,449.78,428.80,-20.98,283.42,278.24,-5.17,691.93,651.51,-40.42,49.27,8.16,-41.11,8.81,4.14,-4.67,72.00,49.84
08-May-21,1512.19,1359.40,-152.79,5710.89,5887.10,176.21,4877.16,4918.03,40.87,5685.59,5616.19,-69.40,440.13,433.28,-6.85,260.56,278.28,17.72,677.99,653.50,-24.48,49.27,28.96,-20.31,8.82,4.17,-4.65,73.00,49.91
08-May-21,1541.40,1319.71,-221.68,5451.11,5619.07,167.96,4889.48,4840.26,-49.23,5642.75,5636.27,-6.48,435.96,429.42,-6.54,260.53,279.14,18.61,677.93,654.62,-23.31,49.27,2.72,-46.55,8.82,4.18,-4.64,74.00,49.94
08-May-21,1364.92,1376.04,11.12,4992.09,5307.77,315.68,5062.20,4814.26,-247.93,5599.48,5630.77,31.29,445.75,437.38,-8.37,260.43,274.89,14.46,660.64,654.84,-5.80,49.27,3.04,-46.23,8.69,4.19,-4.50,75.00,49.96
08-May-21,1393.50,1371.44,-22.07,4658.56,4592.45,-66.10,5314.79,4830.30,-484.49,5560.09,5502.88,-57.21,457.25,433.99,-23.26,260.20,272.92,12.72,675.92,653.59,-22.33,49.27,96.96,47.69,8.42,4.22,-4.20,76.00,49.94
08-May-21,1413.51,1389.85,-23.66,4251.93,4129.06,-122.86,5469.27,5153.64,-315.63,5533.66,5464.27,-69.39,476.50,459.48,-17.02,259.88,268.17,8.29,673.95,650.21,-23.74,49.27,66.88,17.61,8.03,4.26,-3.76,77.00,49.98
08-May-21,1372.00,1307.56,-64.43,4030.72,3770.44,-260.28,5617.38,5359.28,-258.10,5569.20,5903.66,334.46,491.10,479.51,-11.59,258.15,265.48,7.32,673.02,652.14,-20.88,49.27,7.36,-41.91,5.87,4.27,-1.60,78.00,49.95
08-May-21,1234.42,1192.22,-42.20,3775.28,3763.98,-11.30,5477.78,5389.43,-88.35,5497.96,5624.64,126.68,496.57,479.26,-17.31,256.66,266.34,9.69,653.83,649.30,-4.53,49.27,89.60,40.33,3.99,4.24,0.24,79.00,49.88
08-May-21,1234.43,1210.95,-23.48,3789.69,3814.08,24.39,5488.53,5342.49,-146.04,5512.91,5618.46,105.55,497.36,496.87,-0.49,227.67,258.40,30.73,653.83,645.72,-8.11,49.27,29.60,-19.67,4.00,4.18,0.18,80.00,49.99
08-May-21,1244.18,1224.88,-19.30,3746.58,3776.66,30.08,5278.64,5246.28,-32.36,5423.76,5620.00,196.24,495.74,499.82,4.08,227.88,250.49,22.61,628.76,638.61,9.85,49.27,-32.00,-81.27,4.00,4.15,0.16,81.00,49.99
08-May-21,1244.17,1232.71,-11.46,3701.40,3864.50,163.10,5192.78,5259.75,66.96,5423.85,5508.18,84.33,496.75,497.98,1.24,227.86,249.12,21.25,655.05,639.51,-15.54,49.27,2.72,-46.55,3.99,4.14,0.15,82.00,49.94
08-May-21,1294.20,1290.06,-4.14,3846.34,3864.09,17.76,4977.26,5208.61,231.34,5432.86,5602.01,169.14,495.86,498.78,2.92,227.87,252.89,25.02,655.09,645.66,-9.43,49.27,-15.04,-64.31,4.00,4.13,0.13,83.00,49.92
08-May-21,1303.04,1309.10,6.05,3869.22,3804.36,-64.86,4878.54,4964.38,85.84,5462.21,5681.50,219.28,505.04,502.42,-2.61,256.84,253.56,-3.28,664.91,647.16,-17.74,49.27,120.96,71.69,4.00,4.13,0.13,84.00,49.88
08-May-21,1278.18,1347.14,68.96,3896.39,3797.85,-98.54,4796.76,4991.41,194.65,5301.27,5532.91,231.64,497.54,501.64,4.10,228.33,257.15,28.82,657.94,644.56,-13.37,49.27,60.00,10.73,4.57,4.12,-0.44,85.00,49.90
08-May-21,1304.98,1413.52,108.54,3695.46,3719.94,24.48,4844.23,5088.10,243.87,5277.27,5457.92,180.64,503.09,494.21,-8.88,229.47,260.74,31.27,643.66,648.88,5.22,49.27,95.84,46.57,5.99,4.16,-1.82,86.00,49.97
08-May-21,1302.63,1388.50,85.87,3735.88,3789.15,53.26,5072.33,5031.82,-40.51,5357.00,5416.45,59.45,505.36,502.01,-3.35,228.18,256.47,28.30,618.81,654.57,35.76,49.27,28.96,-20.31,4.36,4.10,-0.26,87.00,49.99
08-May-21,1320.95,1386.80,65.85,3735.55,3714.44,-21.11,5067.86,5156.16,88.30,5262.42,5286.54,24.12,509.47,504.00,-5.48,227.88,259.27,31.39,617.03,654.29,37.26,49.27,-7.84,-57.11,4.01,4.11,0.10,88.00,50.01
08-May-21,1392.06,1357.65,-34.40,3193.72,3747.91,554.19,5393.80,5298.26,-95.54,5349.78,5490.69,140.92,506.93,500.04,-6.90,253.44,261.40,7.96,614.09,651.06,36.97,49.27,88.80,39.53,4.04,4.08,0.05,89.00,49.97
08-May-21,1402.08,1355.29,-46.79,3582.69,3709.58,126.89,5593.71,5610.99,17.28,5232.10,5616.61,384.51,510.56,502.21,-8.35,253.44,263.18,9.74,632.75,651.36,18.61,49.27,93.44,44.17,4.04,4.07,0.03,90.00,49.98
08-May-21,1472.06,1438.46,-33.60,3602.98,3747.13,144.15,5772.09,5669.95,-102.14,5263.33,5801.79,538.46,510.08,499.26,-10.82,253.45,263.31,9.86,672.06,647.60,-24.47,49.27,65.92,16.65,4.04,4.08,0.04,91.00,50.00
08-May-21,1491.65,1455.09,-36.56,3625.88,3905.48,279.60,5768.27,5706.88,-61.39,5386.81,5868.15,481.34,515.75,497.97,-17.78,253.43,264.93,11.50,613.85,648.22,34.38,49.27,30.24,-19.03,4.03,4.09,0.06,92.00,50.00
08-May-21,1510.72,1432.50,-78.22,3750.95,4031.12,280.18,5834.67,5705.69,-128.98,5698.14,5906.40,208.26,509.94,493.74,-16.21,253.60,261.66,8.07,614.34,643.97,29.63,49.27,38.24,-11.03,4.04,4.08,0.05,93.00,49.97
08-May-21,1520.72,1477.07,-43.65,3756.97,4078.01,321.04,5824.03,5752.56,-71.46,5801.39,6095.36,293.97,509.69,494.67,-15.02,253.60,261.61,8.01,614.35,644.56,30.21,49.27,-43.52,-92.79,4.04,4.07,0.04,94.00,49.97
08-May-21,1531.04,1479.98,-51.07,4229.46,4136.54,-92.92,5634.64,5739.78,105.13,5819.03,6151.22,332.20,491.22,499.54,8.32,253.71,263.68,9.97,614.87,645.47,30.60,49.27,121.60,72.33,4.02,4.05,0.03,95.00,50.00
